t_s,sinal_filtrado,janela
12.812,1.090366028687572e-05,26
12.814,7.857181086581268e-06,26
12.816,5.649678167390394e-06,26
12.818,4.320667910625642e-06,26
12.82,3.875051923377305e-06,26
12.822,4.282761123619076e-06,26
12.824,5.480075185111798e-06,26
12.826,7.372500553656611e-06,26
12.828,9.839007938408848e-06,26
12.83,1.2737398644090112e-05,26
12.832,1.5910588935402817e-05,26
12.834,1.9193662006325152e-05,26
12.836,2.2421561729080288e-05,26
12.838,2.5437202061375973e-05,26
12.84,2.809955493281604e-05,26
12.842,3.0291081173291896e-05,26
12.844,3.192380590767331e-05,26
12.846,3.2943442852325814e-05,26
12.848,3.333118261458072e-05,26
12.85,3.3102993182814944e-05,26
12.852,3.2306483412877143e-05,26
12.854,3.101555410387344e-05,26
12.856,2.9323242124274566e-05,26
12.858,2.7333359110215635e-05,26
12.86,2.515167921263195e-05,26
12.862,2.287747149366072e-05,26
12.864,2.0596104309104063e-05,26
12.866,1.837333161104864e-05,26
12.868,1.6251735383638404e-05,26
12.87,1.4249615344588932e-05,26
12.872,1.2362367325991238e-05,26
12.874,1.0566121350846655e-05,26
12.876,8.823180576143345e-06,26
12.878,7.08862401559589e-06,26
12.88,5.317302856735636e-06,26
12.882,3.470413731112422e-06,26
12.884,1.520932889697531e-06,26
12.886,-5.425720826524157e-07,26
12.888,-2.713972854445565e-06,26
12.89,-4.969462743640758e-06,26
12.892,-7.269150028639256e-06,26
12.894,-9.560118537449987e-06,26
12.896,-1.1780658000831165e-05,26
12.898,-1.3865327209761587e-05,26
12.9,-1.5750437133300592e-05,26
12.902,-1.7379458834692345e-05,26
12.904,-1.870786748690408e-05,26
12.906,-1.970705423053959e-05,26
12.908,-2.036708833836912e-05,26
12.91,-2.0698209833468927e-05,26
12.912,-2.0730975610436062e-05,26
12.914,-2.0515016708805403e-05,26
12.916,-2.011643068836232e-05,26
12.918,-1.961394615891695e-05,26
12.92,-1.9094128831855835e-05,26
12.922,-1.864598423243207e-05,26
12.924,-1.8355314387363595e-05,26
12.926,-1.8299142436369935e-05,26
12.928,-1.854049586254401e-05,26
12.93,-1.912386005506151e-05,26
12.932,-2.007164716028592e-05,26
12.934,-2.1382013491171504e-05,26
12.936,-2.3028271044153268e-05,26
12.938,-2.4959996661475703e-05,26
12.94,-2.7105784877377967e-05,26
12.942,-2.9377435187775343e-05,26
12.944,-3.1675230742547015e-05,26
12.946,-3.389388764937374e-05,26
12.948,-3.592873828785708e-05,26
