mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.001002048712939402,0.0003178855632169293,-0.0014919649111394,-0.0005262881111394,0.0009656768,0.001002048712939402,0.0014919649111394,0.0034205905448732614,-1.4367976610096633,0.24096385542168675,34,0
-0.0009707964457394012,0.0003214874617917122,-0.0014467109111394,-0.0004963769111394,0.0009503339999999999,0.0009707964457394012,0.0014467109111394,-0.016612938423413246,-1.4692415373553807,0.24096385542168675,35,0
-0.0009426874439394,0.0003287940246487452,-0.0014291417111394,-0.0004661148111394,0.0009630269000000001,0.0009426874439394,0.0014291417111394,-0.04525863967153654,-1.50544475201203,0.24096385542168675,36,0
-0.0009253764038452972,0.0006551931700817138,-0.0019586982111394,0.0008075916888605,0.0027662898999999,0.001048020739912974,0.0019586982111394,1.0086825332669314,1.0416229613620147,0.18072289156626506,37,0
-0.0004142608979815809,0.0006114588111626367,-0.001466998939932,0.0006384771439688,0.0021054760839008,0.0006096644203381541,0.001466998939932,0.0,-1.199999999999981,0.004016064257028112,38,0
-0.001611990471991429,0.0002921934992961483,-0.0019837573111394,-0.0008898810111394,0.0010938762999999998,0.001611990471991429,0.0019837573111394,0.7627852488901671,-0.4464482213369929,0.14859437751004015,39,0
-0.0012310826675394012,0.0003526215937998821,-0.0018657581111394,-0.0007059489111394,0.0011598092,0.0012310826675394012,0.0018657581111394,-0.1358804413049352,-1.4333051289327892,0.24497991967871485,40,0
-0.0011311804695394011,0.0003491709869348919,-0.0016515518111394,-0.0006295737111394,0.0010219781,0.0011311804695394011,0.0016515518111394,-0.019595266867368274,-1.4999301860573937,0.24096385542168675,41,0
-0.001098821318539402,0.0003257892333956462,-0.0016101214111394,-0.0006187926111394,0.0009913288,0.001098821318539402,0.0016101214111394,-0.09317289731632974,-1.4019055344385938,0.24096385542168675,42,0
-0.001092322626339402,0.00032955252260268253,-0.0015962185111394,-0.0005804961111394,0.0010157224,0.001092322626339402,0.0015962185111394,0.031600721663402144,-1.4077697248982877,0.23293172690763053,43,0
-0.001066248070139401,0.00032678664518223367,-0.0015819647111394,-0.0005721229111394,0.0010098417999999999,0.001066248070139401,0.0015819647111394,-0.07512874380964801,-1.4303329798245132,0.24096385542168675,44,0
-0.0010677905539394014,0.0003159885903143364,-0.0018194151111394,-0.0005491934111394,0.0012702217,0.0010677905539394014,0.0018194151111394,0.04878633368254892,-1.2450534947680376,0.24497991967871485,45,0
-0.0010018715689394022,0.00033708819985705705,-0.0015184397111394,-0.0005343104111394,0.0009841293000000001,0.0010018715689394022,0.0015184397111394,-0.1542957763007769,-1.438018102375128,0.24096385542168675,46,0
-0.0010017494718727357,0.00031140457805519777,-0.0015001324111394,-0.0005096748111394,0.0009904576,0.0010017494718727357,0.0015001324111394,0.00340983381470467,-1.311773737685152,0.24899598393574296,47,0
-0.0010620016800060696,0.00034248821594031154,-0.0017875195111394,-0.0004955904111394,0.0012919290999999999,0.0010620016800060696,0.0017875195111394,0.002165817184203995,-1.1977210036531032,0.23694779116465864,48,0
