t_s,sinal_filtrado,janela
15.772,5.211425992225694e-05,32
15.774,4.399823300090792e-05,32
15.776,3.6020427534131074e-05,32
15.778,2.8489126576185606e-05,32
15.78,2.168194611570237e-05,32
15.782,1.58373163616607e-05,32
15.784,1.1147971455601185e-05,32
15.786,7.756343349388285e-06,32
15.788,5.751546422546882e-06,32
15.79,5.167644194451177e-06,32
15.792,5.983102524002659e-06,32
15.794,8.121635599891235e-06,32
15.796,1.1454856976667509e-05,32
15.798,1.580712081816572e-05,32
15.8,2.0962683921945952e-05,32
15.802,2.6674969566926236e-05,32
15.804,3.2677421268278174e-05,32
15.806,3.869527406023029e-05,32
15.808,4.44575281617075e-05,32
15.81,4.970842671036037e-05,32
15.812,5.421777782976075e-05,32
15.814,5.778954152917037e-05,32
15.816,6.026827845177719e-05,32
15.818,6.154334205530306e-05,32
15.82,6.155100131747325e-05,32
15.822,6.027486793320185e-05,32
15.824,5.77449936662379e-05,32
15.826,5.4035842435381674e-05,32
15.828,4.926313912147703e-05,32
15.83,4.357946365325932e-05,32
15.832,3.716846904999945e-05,32
15.834,3.0237757148606567e-05,32
15.836,2.3010655443401057e-05,32
15.838,1.5717285414653434e-05,32
15.84,8.585351436664805e-06,32
15.842,1.8310562925975625e-06,32
15.844,-4.3494603031763685e-06,32
15.846,-9.787727647311325e-06,32
15.848,-1.4349120176129088e-05,32
15.85,-1.7937155204247455e-05,32
15.852,-2.0495586738927368e-05,32
15.854,-2.2008157951190352e-05,32
15.856,-2.2496088443228503e-05,32
15.858,-2.201360293221743e-05,32
15.86,-2.0642045466133056e-05,32
15.862,-1.848330478968743e-05,32
15.864,-1.565330392213333e-05,32
15.866,-1.227613922813607e-05,32
15.868,-8.479163766085443e-06,32
15.87,-4.389031938658223e-06,32
15.872,-1.2856156820898521e-07,32
15.874,4.185756631667198e-06,32
15.876,8.445731780106674e-06,32
15.878,1.2553043133974404e-05,32
15.88,1.6420555395231828e-05,32
15.882,1.997352838736222e-05,32
15.884,2.315077263329128e-05,32
15.886,2.5905643131433715e-05,32
15.888,2.8206654336583673e-05,32
15.89,3.0037509705055524e-05,32
15.892,3.139645053945035e-05,32
15.894,3.2294984076871565e-05,32
15.896,3.275620245427703e-05,32
15.898,3.281300113963619e-05,32
15.9,3.250648469525108e-05,32
15.902,3.1884695653096984e-05,32
15.904,3.100159505190281e-05,32
15.906,2.9916061305138205e-05,32
15.908,2.869060405006278e-05,32
15.91,2.7389511844438088e-05,32
15.912,2.6076258641580262e-05,32
15.914,2.481016571739797e-05,32
15.916,2.364251309630016e-05,32
15.918,2.2612465193152326e-05,32
15.92,2.174327015554258e-05,32
15.922,2.1039181702220306e-05,32
15.924,2.0483458911729933e-05,32
15.926,2.003770300816644e-05,32
15.928,1.9642748182285938e-05,32
15.93,1.922129362108176e-05,32
15.932,1.8682353027814848e-05,32
15.934,1.7927373754953012e-05,32
15.936,1.6857595798408664e-05,32
15.938,1.5381973953340213e-05,32
15.94,1.3424862636336092e-05,32
15.942,1.0932714746692468e-05,32
15.944,7.879253873812569e-06,32
15.946,4.2688560752314136e-06,32
15.948,1.3812782547692675e-07,32
15.95,-4.44416618178765e-06,32
15.952,-9.378608841974621e-06,32
15.954,-1.453788998662422e-05,32
15.956,-1.9770733230914663e-05,32
15.958,-2.490698201014908e-05,32
15.96,-2.976383067598076e-05,32
15.962,-3.415307683074054e-05,32
15.964,-3.788909999111512e-05,32
15.966,-4.079712443656273e-05,32
15.968,-4.272127207282424e-05,32
15.97,-4.353196335409073e-05,32
15.972,-4.31323317240339e-05,32
15.974,-4.1463408097600654e-05,32
15.976,-3.850785067088868e-05,32
15.978,-3.4291945908142044e-05,32
15.98,-2.8885569465845175e-05,32
15.982,-2.239986602859897e-05,32
15.984,-1.498260513272526e-05,32
15.986,-6.811433580062014e-06,32
15.988,1.914504374224865e-06,32
15.99,1.0983919324142884e-05,32
15.992,2.018294595285641e-05,32
15.994,2.9304196745215737e-05,32
15.996,3.815471131997906e-05,32
15.998,4.656242722522603e-05,32
16.0,5.43809950113874e-05,33
16.002,6.149286956082e-05,33
16.004,6.781064086171945e-05,33
16.006,7.327660455913651e-05,33
16.008,7.786068916106947e-05,33
16.01,8.155704569172241e-05,33
16.012,8.437979547811514e-05,33
16.014,8.635854139591214e-05,33
16.016,8.753422361175787e-05,33
16.018,8.795574556131465e-05,33
16.02,8.767757598690313e-05,33
16.022,8.675833061637901e-05,33
16.024,8.526019271986102e-05,33
16.026,8.324894449467832e-05,33
16.028,8.079434546126822e-05,33
16.03,7.797060463495827e-05,33
16.032,7.485672884628217e-05,33
16.034,7.153656838979821e-05,33
16.036,6.809843582823049e-05,33
16.038,6.463427373601936e-05,33
16.04,6.123846672131147e-05,33
16.042,5.800643386154036e-05,33
16.044,5.503302617895016e-05,33
16.046,5.241054914942878e-05,33
16.048,5.022610221576212e-05,33
16.05,4.855801457143155e-05,33
16.052,4.74714539594114e-05,33
16.054,4.7013653779536136e-05,33
16.056,4.720945827707841e-05,33
16.058,4.805789571099153e-05,33
16.06,4.9530260477360616e-05,33
16.062,5.1569857600876145e-05,33
16.064,5.409330238510305e-05,33
16.066,5.6993145647958654e-05,33
16.068,6.0141580588006605e-05,33
16.07,6.339502971983443e-05,33
16.072,6.659947874030503e-05,33
16.074,6.95964704566873e-05,33
16.076,7.22296137512918e-05,33
16.078,7.435126547304889e-05,33
16.08,7.582880981777053e-05,33
16.082,7.65498789231096e-05,33
16.084,7.642604430843809e-05,33
16.086,7.539491252302052e-05,33
16.088,7.342101347310115e-05,33
16.09,7.049617873258144e-05,33
16.092,6.664011727980002e-05,33
16.094,6.190157868403773e-05,33
16.096,5.635998250586388e-05,33
16.098,5.0126924449991154e-05,33
16.1,4.334675417019746e-05,33
16.102,3.619553247090908e-05,33
16.104,2.8878040642452816e-05,33
16.106,2.162296063804375e-05,33
16.108,1.4676689993083189e-05,33
16.11,8.296378223372917e-06,33
16.112,2.7426558763916507e-06,33
16.114,-1.7277156172875723e-06,33
16.116,-4.869219684796896e-06,33
16.118,-6.4549018089533386e-06,33
16.12,-6.2833670857691065e-06,33
16.122,-4.185077431284813e-06,33
16.124,-2.765886260061976e-08,33
16.126,6.279792230374691e-06,33
16.128,1.4783114766454297e-05,33
16.13,2.5479777525254617e-05,33
16.132,3.831557298990993e-05,33
16.134,5.318138980233396e-05,33
16.136,6.991059355341562e-05,33
16.138,8.827786533861525e-05,33
16.14,0.00010800037793710706,33
16.142,0.00012874191995175307,33
16.144,0.00015012013512496163,33
16.146,0.00017171659263461603,33
16.148,0.0001930890655279997,33
16.15,0.00021378522605645925,33
16.152,0.00023335697080001193,33
16.154,0.00025137471558540556,33
16.156,0.00026744116317911566,33
16.158,0.0002812041598865796,33
16.16,0.0002923682793312553,33
16.162,0.00030070472444210987,33
16.164,0.00030605908950762724,33
16.166,0.0003083565451656295,33
16.168,0.00030760413585353497,33
16.17,0.00030389009072850296,33
16.172,0.0002973802783596176,33
16.174,0.0002883121036265521,33
16.176,0.0002769862034885924,33
16.178,0.0002637562554798017,33
